COHORT,OPEID,NAME,TYPE,CIPCODE,CIPDESC,CREDLEV,CREDDESC,COUNT,DEBTMEDIAN,DEBTMEAN,IPEDSCOUNT,FIELD
2016_2017,2086,MOUNT SAINT MARY'S UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,14,PrivacySuppressed,34834,26,Education
2016_2017,2748,LE MOYNE COLLEGE,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,PrivacySuppressed,34830,34655,54,Education
2016_2017,1626,UNIVERSITY OF IDAHO,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,17,PrivacySuppressed,34581,38,Education
2016_2017,1786,BALL STATE UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,71,33250,34452,142,Education
2016_2017,2307,OAKLAND UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,91,34254,34291,173,Education
2016_2017,3456,WINTHROP UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,50,31962,34134,62,Education
2016_2017,9345,STOCKTON UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,17,PrivacySuppressed,34073,55,Education
2016_2017,3837,CARDINAL STRITCH UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,47,32390,34048,81,Education
2016_2017,1611,UNIVERSITY OF HAWAII AT HILO,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,30,28431,33837,42,Education
2016_2017,1074,GRAND CANYON UNIVERSITY,PROPRIETARY,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,PrivacySuppressed,33812,33830,1858,Education
2016_2017,2002,WESTERN KENTUCKY UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,72,31363,33774,142,Education
2016_2017,2603,DREW UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,20,20500,33504,31,Education
2016_2017,3209,WESTERN OREGON UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,71,34800,33402,112,Education
2016_2017,1999,UNIVERSITY OF LOUISVILLE,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,67,26482,33280,147,Education
2016_2017,3822,SHEPHERD UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,18,PrivacySuppressed,33277,28,Education
2016_2017,2698,COLLEGE OF STATEN ISLAND/CUNY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,15,PrivacySuppressed,33221,43,Education
2016_2017,3500,LEE UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,17,PrivacySuppressed,33158,26,Education
2016_2017,3815,MARSHALL UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,57,27255,32945,109,Education
2016_2017,20988,UNIVERSITY OF PHOENIX,PROPRIETARY,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,713,32988,32881,818,Education
2016_2017,3235,ARCADIA UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,12,PrivacySuppressed,32829,62,Education
2016_2017,1004,UNIVERSITY OF MONTEVALLO,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,61,30750,32821,118,Education
2016_2017,3723,MARY BALDWIN UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,30,26418,32715,65,Education
2016_2017,3050,JOHN CARROLL UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,21,22976,32699,39,Education
2016_2017,2713,DOMINICAN COLLEGE OF BLAUVELT,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,PrivacySuppressed,33500,32621,2,Education
2016_2017,3812,FAIRMONT STATE UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,56,28419,32462,102,Education
2016_2017,2423,MISSISSIPPI STATE UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,65,29623,32454,110,Education
2016_2017,1676,ELMHURST COLLEGE,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,18,PrivacySuppressed,32207,25,Education
2016_2017,2326,UNIVERSITY OF MICHIGAN - DEARBORN,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,21,31856,32203,36,Education
2016_2017,2109,MCDANIEL COLLEGE,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,14,PrivacySuppressed,32155,47,Education
2016_2017,3362,SETON HILL UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,15,PrivacySuppressed,32136,19,Education
2016_2017,3632,TEXAS A&M UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,32,33897,32051,86,Education
2016_2017,3823,WEST LIBERTY UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,19,PrivacySuppressed,31941,65,Education
2016_2017,2775,MOLLOY COLLEGE,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,17,PrivacySuppressed,31838,59,Education
2016_2017,1083,UNIVERSITY OF ARIZONA (THE),PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,31,30208,31797,51,Education
2016_2017,2788,NIAGARA UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,14,PrivacySuppressed,31741,43,Education
2016_2017,2259,EASTERN MICHIGAN UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",4,Post-baccalaureate Certificate,20,31136,31718,49,Education
2016_2017,1860,DRAKE UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,58,31245,31675,107,Education
2016_2017,3033,MOUNT ST. JOSEPH UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,77,33473,31652,122,Education
2016_2017,3423,"CITADEL, THE MILITARY COLLEGE OF SOUTH CAROLINA",PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,30,30292,31615,49,Education
2016_2017,3526,TREVECCA NAZARENE UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,38,29455,31593,58,Education
2016_2017,1325,UNIVERSITY OF SAN FRANCISCO,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,16,PrivacySuppressed,31588,46,Education
2016_2017,2130,BOSTON UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,PrivacySuppressed,31097,31564,13,Education
2016_2017,11117,ALLIANT INTERNATIONAL UNIVERSITY,PROPRIETARY,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,17,PrivacySuppressed,31473,27,Education
2016_2017,3798,UNIVERSITY OF WASHINGTON - SEATTLE,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,182,27434,31327,252,Education
2016_2017,2078,LOYOLA UNIVERSITY MARYLAND,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,133,28558,31278,267,Education
2016_2017,2330,WESTERN MICHIGAN UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,12,PrivacySuppressed,31235,44,Education
2016_2017,1196,DOMINICAN UNIVERSITY OF CALIFORNIA,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,16,PrivacySuppressed,31184,26,Education
2016_2017,3487,EAST TENNESSEE STATE UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,66,27168,31098,102,Education
2016_2017,2778,MOUNT SAINT MARY COLLEGE,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,35,25959,30974,71,Education
2016_2017,3832,ALVERNO COLLEGE,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,80,25083,30931,115,Education
2016_2017,3482,CHRISTIAN BROTHERS UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,18,PrivacySuppressed,30886,70,Education
2016_2017,1326,SANTA CLARA UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,86,30258,30772,178,Education
2016_2017,1322,UNIVERSITY OF REDLANDS,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,163,30182,30730,295,Education
2016_2017,1082,NORTHERN ARIZONA UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,104,27368,30662,181,Education
2016_2017,1599,VALDOSTA STATE UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",8,Graduate/Professional Certificate,45,24500,30518,127,Education
2016_2017,1954,BELLARMINE UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,84,26192,30456,141,Education
2016_2017,1216,UNIVERSITY OF LA VERNE,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",8,Graduate/Professional Certificate,PrivacySuppressed,27333,30452,NULL,Education
2016_2017,3728,OLD DOMINION UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,171,28000,30425,324,Education
2016_2017,1422,UNIVERSITY OF HARTFORD,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,17,PrivacySuppressed,30255,53,Education
2016_2017,3481,CARSON - NEWMAN UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,63,32425,30241,97,Education
2016_2017,1052,UNIVERSITY OF ALABAMA AT BIRMINGHAM,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,71,28500,30137,129,Education
2016_2017,2072,FROSTBURG STATE UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,32,30375,30114,46,Education
2016_2017,3954,UNIVERSITY OF CENTRAL FLORIDA,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,30,29012,30061,64,Education
2016_2017,2848,SUNY COLLEGE AT OSWEGO,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,PrivacySuppressed,27139,30027,16,Education
2016_2017,3451,COASTAL CAROLINA UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,69,31464,30017,86,Education
2016_2017,1097,HARDING UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,83,29937,29986,132,Education
2016_2017,2899,WAGNER COLLEGE,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,21,26270,29930,38,Education
2016_2017,4673,BAKER COLLEGE,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",4,Post-baccalaureate Certificate,18,PrivacySuppressed,29795,38,Education
2016_2017,3624,STEPHEN F AUSTIN STATE UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,90,29369,29522,163,Education
2016_2017,3270,GWYNEDD MERCY UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,33,30500,29436,37,Education
2016_2017,2850,STATE UNIVERSITY OF NEW YORK COLLEGE AT POTSDAM,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,37,30500,29353,89,Education
2016_2017,2219,TUFTS UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,36,20500,29346,75,Education
2016_2017,3245,CHESTNUT HILL COLLEGE,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,22,31241,29254,55,Education
2016_2017,1314,"UNIVERSITY OF CALIFORNIA, IRVINE",PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,144,26957,29229,255,Education
2016_2017,3861,MARIAN UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,13,PrivacySuppressed,29114,17,Education
2016_2017,1561,COLUMBUS STATE UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,82,29203,29098,124,Education
2016_2017,2984,UNIVERSITY OF NORTH AT CAROLINA WILMINGTON (THE),PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,88,29730,29093,131,Education
2016_2017,11644,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,44,28178,29084,97,Education
2016_2017,2843,SUNY COLLEGE AT CORTLAND,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,21,25000,29081,32,Education
2016_2017,1572,GEORGIA SOUTHERN UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,PrivacySuppressed,24951,28989,346,Education
2016_2017,41426,TOURO UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,21,21300,28953,29,Education
2016_2017,3371,TEMPLE UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,47,25250,28803,90,Education
2016_2017,2923,EAST CAROLINA UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,48,27553,28800,81,Education
2016_2017,3946,UNIVERSITY OF THE VIRGIN ISLANDS,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,11,PrivacySuppressed,28701,30,Education
2016_2017,2541,CONCORDIA UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,32,30847,28700,41,Education
2016_2017,2343,COLLEGE OF SAINT SCHOLASTICA,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,122,24753,28625,145,Education
2016_2017,3448,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,65,29961,28580,110,Education
2016_2017,1963,EASTERN KENTUCKY UNIVERSITY,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,64,24785,28576,101,Education
2016_2017,1065,UNIVERSITY OF ALASKA SOUTHEAST,PUBLIC,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,41,26536,28512,79,Education
2016_2017,11460,NATIONAL UNIVERSITY,PRIVATE,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,72,29624,28507,91,Education
